,author,author_type,url,location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price_per_month,commissions,price,district,street,house_number,underground,residential_complex
1224,Isaev Estate,real_estate_agent,https://www.cian.ru/sale/flat/301017293/,Москва,sale,flat,7,9,2,46.0,-1,0,12900000,Гольяново,Щелковское шоссе,11,Черкизовская,
1225,CENTURY 21 Перспектива,real_estate_agent,https://www.cian.ru/sale/flat/300550054/,Москва,sale,flat,4,19,2,50.0,-1,0,12990000,Некрасовка,Рождественская ,29,Некрасовка,Некрасовка
1226,СМАРЕНТ,real_estate_agent,https://www.cian.ru/sale/flat/301150125/,Москва,sale,flat,14,14,2,44.0,-1,0,12990000,Свиблово, Седова,13К2,Ботанический сад,
1227,ОГРК,real_estate_agent,https://www.cian.ru/sale/flat/299457854/,Москва,sale,flat,2,5,2,43.3,-1,0,13000000,Кунцево,Бобруйская ,28,Молодёжная,
1228,Алла Баранова,realtor,https://www.cian.ru/sale/flat/279053854/,Москва,sale,flat,8,9,2,45.0,-1,0,13000000,Нагатино-Садовники,Варшавское шоссе,65К1,Нагорная,
1229,Михаил Саввотин,realtor,https://www.cian.ru/sale/flat/300860657/,Москва,sale,flat,21,22,2,57.1,-1,0,13000000,Некрасовка,Покровская ,41,Некрасовка,
1230,Алексей Клюев,realtor,https://www.cian.ru/sale/flat/301275454/,Москва,sale,flat,17,17,2,56.0,-1,0,13000000,,проезд Чечерский,126,Бунинская аллея,Новое Бутово
1231,ID 116319857,homeowner,https://www.cian.ru/sale/flat/301787424/,Москва,sale,flat,7,16,2,39.6,-1,0,13000000,Очаково-Матвеевское,Матвеевская ,4К2,Матвеевская,
1232,ID 100796290,homeowner,https://www.cian.ru/sale/flat/299284072/,Москва,sale,flat,2,14,2,55.0,-1,0,13000000,Северный,Дмитровское шоссе,165Ек10,Физтех,
1233,Isaev Estate,real_estate_agent,https://www.cian.ru/sale/flat/300929368/,Москва,sale,flat,3,16,2,60.3,-1,0,13285000,Можайский, Горбунова,19К1,Сетунь,
1234,Владис,real_estate_agent,https://www.cian.ru/sale/flat/300153720/,Москва,sale,flat,2,9,2,58.8,-1,0,13199999,, Александры Монаховой,98к1,Бунинская аллея,Бунинские луга
1235,ID 102845060,homeowner,https://www.cian.ru/sale/flat/301857197/,Москва,sale,flat,9,9,2,42.5,-1,0,13200000,Текстильщики, Чистова,4,Печатники,
1236,Владис,real_estate_agent,https://www.cian.ru/sale/flat/301665083/,Москва,sale,flat,11,17,2,58.0,-1,0,13399999,,,40к1,Бунинская аллея,Санрайс
1237,Владис,real_estate_agent,https://www.cian.ru/sale/flat/299098699/,Москва,sale,flat,1,5,2,39.0,-1,0,13300000,Раменки,Мосфильмовская ,18,Поклонная,
1238,ЕГСН Продажа,real_estate_agent,https://www.cian.ru/sale/flat/301269317/,Москва,sale,flat,1,5,2,49.5,-1,0,13500000,Можайский, Гришина,18К1,Рабочий посёлок,
1239,ЕГСН Продажа,real_estate_agent,https://www.cian.ru/sale/flat/300313528/,Москва,sale,flat,4,5,2,42.0,-1,0,13500000,Восточное Измайлово,13-я Парковая ,16К4,Первомайская,
1240,ЕГСН Продажа,real_estate_agent,https://www.cian.ru/sale/flat/297631066/,Москва,sale,flat,1,5,2,42.1,-1,0,13480000,Раменки,2-й Мосфильмовский переулок,4,Поклонная,
1241,Самолет Плюс,real_estate_agent,https://www.cian.ru/sale/flat/300344581/,Москва,sale,flat,7,9,2,52.2,-1,0,13490000,Текстильщики, Артюхиной,3,Текстильщики,
1242,Олег Гапонов,realtor,https://www.cian.ru/sale/flat/300876198/,Москва,sale,flat,4,7,2,56.1,-1,0,13500000,Новокосино,Салтыковская ,11К2,Новокосино,
1243,Isaev Estate,real_estate_agent,https://www.cian.ru/sale/flat/300046419/,Москва,sale,flat,7,12,2,40.0,-1,0,13500000,Преображенское,Большая Черкизовская ,4К4,Преображенская площадь,
1244,Самолет плюс Новокосино,real_estate_agent,https://www.cian.ru/sale/flat/300073401/,Москва,sale,flat,14,17,2,58.0,-1,0,13500001,, Авиаконструктора Петлякова,13,Пыхтино,Солнцево парк
1245,Самолет плюс Новокосино,real_estate_agent,https://www.cian.ru/sale/flat/299901911/,Москва,sale,flat,7,17,2,58.0,-1,0,13500000,, Авиаконструктора Петлякова,13,Пыхтино,Солнцево парк
1246,РЕФЕРАЛ-Недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/300751321/,Москва,sale,flat,2,14,2,50.4,-1,0,13500000,Новокосино,Салтыковская ,29К1,Новокосино,
1247,ID 13967895,unknown,https://www.cian.ru/sale/flat/299794557/,Москва,sale,flat,1,9,2,43.2,-1,0,13500000,,бульвар Андрея Тарковского,9,Рассказовка,Рассказово
1248,Виктор Дрозд,realtor,https://www.cian.ru/sale/flat/301701044/,Москва,sale,flat,1,5,2,44.7,-1,0,13500000,Котловка,Севастопольский проспект,23,Нагорная,
1249,Зоя Михайловна Григорович,realtor,https://www.cian.ru/sale/flat/299264495/,Москва,sale,flat,4,9,2,45.4,-1,0,13400000,Северное Тушино, Героев Панфиловцев,3К1,Сходненская,
1250,ID 12969070,unknown,https://www.cian.ru/sale/flat/298118217/,Москва,sale,flat,4,12,2,53.7,-1,0,13500000,Косино-Ухтомский,Святоозерская ,9,Лухмановская,
1251,Ключи,real_estate_agent,https://www.cian.ru/sale/flat/300699133/,Москва,sale,flat,3,16,2,51.0,-1,0,13600000,Нижегородский,Нижегородская ,70К3,Калитники,
1252,ID 109766550,homeowner,https://www.cian.ru/sale/flat/299413799/,Москва,sale,flat,5,5,2,44.0,-1,0,13650000,Преображенское,Большая Черкизовская ,30К3,Черкизовская,
1253,ID 116114838,homeowner,https://www.cian.ru/sale/flat/301577738/,Москва,sale,flat,2,11,2,42.4,-1,0,13550000,,бульвар Веласкеса,7к1,Филатов Луг,Испанские кварталы
1254,ЕГСН Продажа,real_estate_agent,https://www.cian.ru/sale/flat/300943179/,Москва,sale,flat,12,15,2,46.0,-1,0,13700000,Коптево,Большая Академическая ,20Б,Красный Балтиец,
1255,ЕГСН Продажа,real_estate_agent,https://www.cian.ru/sale/flat/292391101/,Москва,sale,flat,12,12,2,49.9,-1,0,13700000,Теплый Стан, Академика Варги,8,Тёплый Стан,
1256,Ключи,real_estate_agent,https://www.cian.ru/sale/flat/301564555/,Москва,sale,flat,10,14,2,51.3,-1,0,13790000,Марьино,Белореченская ,37К2,Люблино,
1257,ID 298386,realtor,https://www.cian.ru/sale/flat/301833137/,Москва,sale,flat,9,12,2,52.3,-1,0,13700000,Ивановское,Свободный проспект,7К2,Новогиреево,
1258,ЕГСН Продажа,real_estate_agent,https://www.cian.ru/sale/flat/301779030/,Москва,sale,flat,2,14,2,50.4,-1,0,13900000,Ивановское,шоссе Энтузиастов,98К7,Новогиреево,
1259,Isaev Estate,real_estate_agent,https://www.cian.ru/sale/flat/300831982/,Москва,sale,flat,8,9,2,44.0,-1,0,13800000,Можайский, Багрицкого,3К1,Кунцевская,
1260,БЕСТ на Проспекте Мира,real_estate_agent,https://www.cian.ru/sale/flat/301731497/,Москва,sale,flat,4,9,2,37.8,-1,0,13900000,Савеловский,2-я Хуторская ,20,Дмитровская,
1261,Владис,real_estate_agent,https://www.cian.ru/sale/flat/300501627/,Москва,sale,flat,4,16,2,43.4,-1,0,13800000,, Лобановский Лес,,Филатов Луг,
1262,ID 91912454,homeowner,https://www.cian.ru/sale/flat/292324773/,Москва,sale,flat,10,12,2,45.0,-1,0,13900000,Царицыно,Севанская ,38,Царицыно,
1263,ID 71669251,homeowner,https://www.cian.ru/sale/flat/257765908/,Москва,sale,flat,2,17,2,53.4,-1,0,13900000,,проспект Нововатутинский,10,Ольховая,
1264,Ольга Слатвинская,realtor,https://www.cian.ru/sale/flat/294628311/,Москва,sale,flat,11,22,2,60.0,-1,0,13990000,, Картмазовские Пруды,2к1,Филатов Луг,Филатов луг
1265,Тимур Шевохутдинов,realtor,https://www.cian.ru/sale/flat/301814376/,Москва,sale,flat,7,7,2,42.0,-1,0,14000000,Донской,Варшавское шоссе,6,Тульская,
1266,Квартсервис,real_estate_agent,https://www.cian.ru/sale/flat/301451396/,Москва,sale,flat,8,13,2,43.6,-1,0,13990000,Бирюлево Восточное,6-я Радиальная ,3к4,Царицыно,Царицыно
1267,CENTURY 21 Перспектива,real_estate_agent,https://www.cian.ru/sale/flat/300640997/,Москва,sale,flat,4,5,2,42.6,-1,0,14000000,Соколиная гора,Вольный переулок,6,Семёновская,
1268,МЕЗОН,real_estate_agent,https://www.cian.ru/sale/flat/297513860/,Москва,sale,flat,17,18,2,60.1,-1,0,13950000,Некрасовка, Недорубова,15,Некрасовка,Некрасовка
1269,БЕСТ на Проспекте Мира,real_estate_agent,https://www.cian.ru/sale/flat/295373335/,Москва,sale,flat,4,5,2,47.0,-1,0,13990000,Кунцево, Екатерины Будановой,3,Рабочий посёлок,
1270,Алла Баранова,realtor,https://www.cian.ru/sale/flat/300855309/,Москва,sale,flat,3,5,2,43.0,-1,0,14000000,Можайский,Можайское шоссе,12,Кунцевская,
1271,ID 80492028,realtor,https://www.cian.ru/sale/flat/299271180/,Москва,sale,flat,4,9,2,43.5,-1,0,14000000,Аэропорт, 8 Марта,7/5,Гражданская,
1272,Светлана Калиниченко,realtor,https://www.cian.ru/sale/flat/300240438/,Москва,sale,flat,14,15,2,61.5,-1,0,14100000,Южное Бутово,Изюмская ,37к3,Улица Скобелевская,
1273,Римарком Владис,real_estate_agent,https://www.cian.ru/sale/flat/300653080/,Москва,sale,flat,1,5,2,45.4,-1,0,14200000,Перово, Металлургов,22/22,Перово,
1274,На Петровке,real_estate_agent,https://www.cian.ru/sale/flat/294855987/,Москва,sale,flat,11,17,2,55.0,-1,0,14200000,, Авиаконструктора Петлякова,13к1,Пыхтино,Солнцево парк
1275,Владимир Кожухарь,realtor,https://www.cian.ru/sale/flat/301152143/,Москва,sale,flat,2,27,2,61.0,-1,0,14100000,Некрасовка, Недорубова,18к1,Некрасовка,Некрасовка
1276,Владис,real_estate_agent,https://www.cian.ru/sale/flat/301025077/,Москва,sale,flat,3,9,2,45.0,-1,0,14199000,Фили-Давыдково,Рублевское шоссе,3,Кунцевская,
1277,Качанова и партнеры,real_estate_agent,https://www.cian.ru/sale/flat/301216923/,Москва,sale,flat,7,9,2,37.0,-1,0,14200000,Алексеевский, Константинова,5,ВДНХ,
1278,Михаил Миненков,realtor,https://www.cian.ru/sale/flat/293783656/,Москва,sale,flat,3,17,2,50.8,-1,0,14200000,Теплый Стан,Профсоюзная ,144,Тёплый Стан,
1279,ID 94613351,unknown,https://www.cian.ru/sale/flat/277131511/,Москва,sale,flat,2,10,2,32.0,-1,0,14211000,Проспект Вернадского,проспект Вернадского,41С1,Проспект Вернадского,
1280,ID 455610,homeowner,https://www.cian.ru/sale/flat/301456271/,Москва,sale,flat,9,9,2,44.3,-1,0,14100000,Ясенево,Голубинская ,17/9,Ясенево,
1281,ГОРОБМЕН,real_estate_agent,https://www.cian.ru/sale/flat/299529815/,Москва,sale,flat,6,15,2,47.4,-1,0,14300000,, Василия Ощепкова,,Коммунарка,Москвичка
1282,Владис,real_estate_agent,https://www.cian.ru/sale/flat/298724655/,Москва,sale,flat,1,6,2,36.2,-1,0,14300000,Басманный,Новорязанская ,31/7С5,Бауманская,
1283,Матрёшка,real_estate_agent,https://www.cian.ru/sale/flat/300522204/,Москва,sale,flat,2,10,2,63.7,-1,0,14300000,Косино-Ухтомский, Рудневка,12,Лухмановская,
1284,Ольга Пинайчева,realtor,https://www.cian.ru/sale/flat/300350339/,Москва,sale,flat,16,18,2,51.2,-1,0,14300000,Южное Медведково,Ясный проезд,18,Свиблово,
1285,Тамара Николаевна Кодзоева,realtor,https://www.cian.ru/sale/flat/298666862/,Москва,sale,flat,1,5,2,41.5,-1,0,14300000,Войковский,2-й Войковский проезд,7К1,Войковская,
1286,Московский Риэлторский Центр,real_estate_agent,https://www.cian.ru/sale/flat/299068385/,Москва,sale,flat,1,12,2,36.0,-1,0,14350000,Дорогомилово, Генерала Ермолова,14,Парк Победы,
1287,Isaev Estate,real_estate_agent,https://www.cian.ru/sale/flat/300293083/,Москва,sale,flat,2,9,2,45.0,-1,0,14300000,Северное Измайлово,Сиреневый бульвар,3К4,Черкизовская,
1288,Надежда Квашнина,realtor,https://www.cian.ru/sale/flat/293059941/,Москва,sale,flat,1,3,2,70.0,-1,0,14300000,, Нильса Бора,9,Коммунарка,Андерсен
1289,ID 83000567,unknown,https://www.cian.ru/sale/flat/301814207/,Москва,sale,flat,14,25,2,56.6,-1,0,14300000,, Авиаконструктора Петлякова,31,Пыхтино,Солнцево парк
1290,Алексей Клюев,realtor,https://www.cian.ru/sale/flat/301602001/,Москва,sale,flat,12,17,2,60.0,-1,0,14300000,,проезд Чечерский,126,Бунинская аллея,Новое Бутово
